[GLOBAL]
[main] [load-time] = 0
[thread#0]
[run#5] [num_results#00.sql] = 2000
[run#5] [num_results#01.sql] = 19
[run#5] [num_results#03.sql] = 19
[run#5] [num_results#04.sql] = 1000
[run#5] [num_results#02.sql] = 0
[run#5] [rewriting_time#04.sql] = 0
[run#5] [execution_time#00.sql] = 46
[run#5] [mix_time#5] = 180
[run#5] [resultset_traversal_time#00.sql] = 0
[run#5] [execution_time#03.sql] = 9
[run#5] [resultset_traversal_time#02.sql] = 0
[run#5] [execution_time#01.sql] = 17
[run#5] [rewriting_time#02.sql] = 0
[run#5] [rewriting_time#00.sql] = 0
[run#5] [unfolding_time#03.sql] = 0
[run#5] [resultset_traversal_time#04.sql] = 3
[run#5] [unfolding_time#01.sql] = 0
[run#5] [rewriting_time#03.sql] = 0
[run#5] [execution_time#04.sql] = 9
[run#5] [execution_time#02.sql] = 94
[run#5] [unfolding_time#04.sql] = 0
[run#5] [resultset_traversal_time#01.sql] = 2
[run#5] [rewriting_time#01.sql] = 0
[run#5] [resultset_traversal_time#03.sql] = 0
[run#5] [unfolding_time#00.sql] = 0
[run#5] [unfolding_time#02.sql] = 0
[run#4] [num_results#00.sql] = 2000
[run#4] [num_results#01.sql] = 14
[run#4] [num_results#03.sql] = 19
[run#4] [num_results#04.sql] = 1000
[run#4] [num_results#02.sql] = 0
[run#4] [rewriting_time#04.sql] = 0
[run#4] [mix_time#4] = 165
[run#4] [execution_time#00.sql] = 47
[run#4] [resultset_traversal_time#00.sql] = 0
[run#4] [execution_time#03.sql] = 7
[run#4] [resultset_traversal_time#02.sql] = 1
[run#4] [execution_time#01.sql] = 21
[run#4] [rewriting_time#02.sql] = 0
[run#4] [rewriting_time#00.sql] = 0
[run#4] [unfolding_time#03.sql] = 0
[run#4] [resultset_traversal_time#04.sql] = 4
[run#4] [unfolding_time#01.sql] = 0
[run#4] [rewriting_time#03.sql] = 0
[run#4] [execution_time#04.sql] = 9
[run#4] [execution_time#02.sql] = 74
[run#4] [unfolding_time#04.sql] = 0
[run#4] [resultset_traversal_time#01.sql] = 2
[run#4] [rewriting_time#01.sql] = 0
[run#4] [resultset_traversal_time#03.sql] = 0
[run#4] [unfolding_time#00.sql] = 0
[run#4] [unfolding_time#02.sql] = 0
[run#7] [num_results#00.sql] = 2000
[run#7] [num_results#01.sql] = 7
[run#7] [num_results#03.sql] = 19
[run#7] [num_results#04.sql] = 1000
[run#7] [num_results#02.sql] = 0
[run#7] [rewriting_time#04.sql] = 0
[run#7] [execution_time#00.sql] = 48
[run#7] [resultset_traversal_time#00.sql] = 0
[run#7] [mix_time#7] = 180
[run#7] [execution_time#03.sql] = 7
[run#7] [resultset_traversal_time#02.sql] = 0
[run#7] [execution_time#01.sql] = 16
[run#7] [rewriting_time#02.sql] = 0
[run#7] [rewriting_time#00.sql] = 0
[run#7] [unfolding_time#03.sql] = 0
[run#7] [resultset_traversal_time#04.sql] = 3
[run#7] [unfolding_time#01.sql] = 0
[run#7] [rewriting_time#03.sql] = 0
[run#7] [execution_time#04.sql] = 8
[run#7] [execution_time#02.sql] = 95
[run#7] [unfolding_time#04.sql] = 0
[run#7] [resultset_traversal_time#01.sql] = 3
[run#7] [rewriting_time#01.sql] = 0
[run#7] [resultset_traversal_time#03.sql] = 0
[run#7] [unfolding_time#00.sql] = 0
[run#7] [unfolding_time#02.sql] = 0
[run#6] [num_results#00.sql] = 2000
[run#6] [num_results#01.sql] = 4
[run#6] [num_results#03.sql] = 19
[run#6] [num_results#04.sql] = 1000
[run#6] [num_results#02.sql] = 0
[run#6] [rewriting_time#04.sql] = 0
[run#6] [execution_time#00.sql] = 52
[run#6] [resultset_traversal_time#00.sql] = 0
[run#6] [mix_time#6] = 189
[run#6] [execution_time#03.sql] = 8
[run#6] [resultset_traversal_time#02.sql] = 0
[run#6] [execution_time#01.sql] = 19
[run#6] [rewriting_time#02.sql] = 0
[run#6] [rewriting_time#00.sql] = 0
[run#6] [unfolding_time#03.sql] = 0
[run#6] [resultset_traversal_time#04.sql] = 4
[run#6] [unfolding_time#01.sql] = 0
[run#6] [rewriting_time#03.sql] = 0
[run#6] [execution_time#04.sql] = 8
[run#6] [execution_time#02.sql] = 97
[run#6] [unfolding_time#04.sql] = 0
[run#6] [resultset_traversal_time#01.sql] = 1
[run#6] [rewriting_time#01.sql] = 0
[run#6] [resultset_traversal_time#03.sql] = 0
[run#6] [unfolding_time#00.sql] = 0
[run#6] [unfolding_time#02.sql] = 0
[run#1] [num_results#00.sql] = 2000
[run#1] [num_results#01.sql] = 4
[run#1] [num_results#03.sql] = 19
[run#1] [num_results#04.sql] = 1000
[run#1] [num_results#02.sql] = 0
[run#1] [rewriting_time#04.sql] = 0
[run#1] [execution_time#00.sql] = 47
[run#1] [resultset_traversal_time#00.sql] = 0
[run#1] [execution_time#03.sql] = 8
[run#1] [resultset_traversal_time#02.sql] = 0
[run#1] [execution_time#01.sql] = 19
[run#1] [rewriting_time#02.sql] = 0
[run#1] [rewriting_time#00.sql] = 0
[run#1] [unfolding_time#03.sql] = 0
[run#1] [resultset_traversal_time#04.sql] = 6
[run#1] [unfolding_time#01.sql] = 0
[run#1] [rewriting_time#03.sql] = 0
[run#1] [execution_time#04.sql] = 12
[run#1] [execution_time#02.sql] = 95
[run#1] [unfolding_time#04.sql] = 0
[run#1] [resultset_traversal_time#01.sql] = 1
[run#1] [rewriting_time#01.sql] = 0
[run#1] [resultset_traversal_time#03.sql] = 0
[run#1] [unfolding_time#00.sql] = 0
[run#1] [mix_time#1] = 188
[run#1] [unfolding_time#02.sql] = 0
[run#0] [num_results#00.sql] = 2000
[run#0] [num_results#01.sql] = 8
[run#0] [num_results#03.sql] = 19
[run#0] [num_results#04.sql] = 1000
[run#0] [num_results#02.sql] = 0
[run#0] [rewriting_time#04.sql] = 0
[run#0] [execution_time#00.sql] = 55
[run#0] [resultset_traversal_time#00.sql] = 3
[run#0] [execution_time#03.sql] = 7
[run#0] [resultset_traversal_time#02.sql] = 0
[run#0] [execution_time#01.sql] = 19
[run#0] [rewriting_time#02.sql] = 0
[run#0] [rewriting_time#00.sql] = 0
[run#0] [unfolding_time#03.sql] = 0
[run#0] [resultset_traversal_time#04.sql] = 7
[run#0] [unfolding_time#01.sql] = 0
[run#0] [rewriting_time#03.sql] = 0
[run#0] [execution_time#04.sql] = 14
[run#0] [execution_time#02.sql] = 95
[run#0] [unfolding_time#04.sql] = 0
[run#0] [resultset_traversal_time#01.sql] = 2
[run#0] [rewriting_time#01.sql] = 0
