[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#5] [num_results#00.sql] = 2000
[run#5] [num_results#01.sql] = 8
[run#5] [num_results#03.sql] = 36
[run#5] [num_results#04.sql] = 1000
[run#5] [num_results#02.sql] = 778644
[run#5] [rewriting_time#04.sql] = 0
[run#5] [execution_time#00.sql] = 7188
[run#5] [mix_time#5] = 233117
[run#5] [resultset_traversal_time#00.sql] = 0
[run#5] [execution_time#03.sql] = 43847
[run#5] [resultset_traversal_time#02.sql] = 91910
[run#5] [execution_time#01.sql] = 12234
[run#5] [rewriting_time#02.sql] = 0
[run#5] [rewriting_time#00.sql] = 0
[run#5] [unfolding_time#03.sql] = 0
[run#5] [resultset_traversal_time#04.sql] = 690
[run#5] [unfolding_time#01.sql] = 0
[run#5] [rewriting_time#03.sql] = 0
[run#5] [execution_time#04.sql] = 73222
[run#5] [execution_time#02.sql] = 4026
[run#5] [unfolding_time#04.sql] = 0
[run#5] [resultset_traversal_time#01.sql] = 0
[run#5] [rewriting_time#01.sql] = 0
[run#5] [resultset_traversal_time#03.sql] = 0
[run#5] [unfolding_time#00.sql] = 0
[run#5] [unfolding_time#02.sql] = 0
[run#4] [num_results#00.sql] = 2000
[run#4] [num_results#01.sql] = 12
[run#4] [num_results#03.sql] = 36
[run#4] [num_results#04.sql] = 1000
[run#4] [num_results#02.sql] = 778644
[run#4] [rewriting_time#04.sql] = 0
[run#4] [mix_time#4] = 235305
[run#4] [execution_time#00.sql] = 6880
[run#4] [resultset_traversal_time#00.sql] = 0
[run#4] [execution_time#03.sql] = 43568
[run#4] [resultset_traversal_time#02.sql] = 94359
[run#4] [execution_time#01.sql] = 12457
[run#4] [rewriting_time#02.sql] = 0
[run#4] [rewriting_time#00.sql] = 0
[run#4] [unfolding_time#03.sql] = 0
[run#4] [resultset_traversal_time#04.sql] = 602
[run#4] [unfolding_time#01.sql] = 0
[run#4] [rewriting_time#03.sql] = 0
[run#4] [execution_time#04.sql] = 73404
[run#4] [execution_time#02.sql] = 4035
[run#4] [unfolding_time#04.sql] = 0
[run#4] [resultset_traversal_time#01.sql] = 0
[run#4] [rewriting_time#01.sql] = 0
[run#4] [resultset_traversal_time#03.sql] = 0
[run#4] [unfolding_time#00.sql] = 0
[run#4] [unfolding_time#02.sql] = 0
[run#7] [num_results#00.sql] = 2000
[run#7] [num_results#01.sql] = 196
[run#7] [num_results#03.sql] = 36
[run#7] [num_results#04.sql] = 1000
[run#7] [num_results#02.sql] = 778644
[run#7] [rewriting_time#04.sql] = 0
[run#7] [execution_time#00.sql] = 6816
[run#7] [resultset_traversal_time#00.sql] = 0
[run#7] [mix_time#7] = 242715
[run#7] [execution_time#03.sql] = 43002
[run#7] [resultset_traversal_time#02.sql] = 103051
[run#7] [execution_time#01.sql] = 12119
[run#7] [rewriting_time#02.sql] = 0
[run#7] [rewriting_time#00.sql] = 0
[run#7] [unfolding_time#03.sql] = 0
[run#7] [resultset_traversal_time#04.sql] = 5463
[run#7] [unfolding_time#01.sql] = 0
[run#7] [rewriting_time#03.sql] = 0
[run#7] [execution_time#04.sql] = 68266
[run#7] [execution_time#02.sql] = 3998
[run#7] [unfolding_time#04.sql] = 0
[run#7] [resultset_traversal_time#01.sql] = 0
[run#7] [rewriting_time#01.sql] = 0
[run#7] [resultset_traversal_time#03.sql] = 0
[run#7] [unfolding_time#00.sql] = 0
[run#7] [unfolding_time#02.sql] = 0
[run#6] [num_results#00.sql] = 2000
[run#6] [num_results#01.sql] = 12
[run#6] [num_results#03.sql] = 36
[run#6] [num_results#04.sql] = 1000
[run#6] [num_results#02.sql] = 778644
[run#6] [rewriting_time#04.sql] = 0
[run#6] [execution_time#00.sql] = 7028
[run#6] [resultset_traversal_time#00.sql] = 0
[run#6] [mix_time#6] = 240704
[run#6] [execution_time#03.sql] = 43107
[run#6] [resultset_traversal_time#02.sql] = 101433
[run#6] [execution_time#01.sql] = 12071
[run#6] [rewriting_time#02.sql] = 0
[run#6] [rewriting_time#00.sql] = 0
[run#6] [unfolding_time#03.sql] = 0
[run#6] [resultset_traversal_time#04.sql] = 693
[run#6] [unfolding_time#01.sql] = 0
[run#6] [rewriting_time#03.sql] = 0
[run#6] [execution_time#04.sql] = 72371
[run#6] [execution_time#02.sql] = 4001
[run#6] [unfolding_time#04.sql] = 0
[run#6] [resultset_traversal_time#01.sql] = 0
[run#6] [rewriting_time#01.sql] = 0
[run#6] [resultset_traversal_time#03.sql] = 0
[run#6] [unfolding_time#00.sql] = 0
[run#6] [unfolding_time#02.sql] = 0
[run#1] [num_results#00.sql] = 2000
[run#1] [num_results#01.sql] = 12
[run#1] [num_results#03.sql] = 36
[run#1] [num_results#04.sql] = 1000
[run#1] [num_results#02.sql] = 778644
[run#1] [rewriting_time#04.sql] = 0
[run#1] [execution_time#00.sql] = 7075
[run#1] [resultset_traversal_time#00.sql] = 0
[run#1] [execution_time#03.sql] = 43480
[run#1] [resultset_traversal_time#02.sql] = 100633
[run#1] [execution_time#01.sql] = 12024
[run#1] [rewriting_time#02.sql] = 0
[run#1] [rewriting_time#00.sql] = 0
[run#1] [unfolding_time#03.sql] = 0
[run#1] [resultset_traversal_time#04.sql] = 524
[run#1] [unfolding_time#01.sql] = 0
[run#1] [rewriting_time#03.sql] = 0
[run#1] [execution_time#04.sql] = 73303
[run#1] [execution_time#02.sql] = 4053
[run#1] [unfolding_time#04.sql] = 0
[run#1] [resultset_traversal_time#01.sql] = 0
[run#1] [rewriting_time#01.sql] = 0
[run#1] [resultset_traversal_time#03.sql] = 0
[run#1] [unfolding_time#00.sql] = 0
[run#1] [mix_time#1] = 241093
[run#1] [unfolding_time#02.sql] = 0
[run#0] [num_results#00.sql] = 2000
[run#0] [num_results#01.sql] = 33
[run#0] [num_results#03.sql] = 36
[run#0] [num_results#04.sql] = 1000
[run#0] [num_results#02.sql] = 778644
[run#0] [rewriting_time#04.sql] = 0
[run#0] [execution_time#00.sql] = 7709
[run#0] [resultset_traversal_time#00.sql] = 3
[run#0] [execution_time#03.sql] = 43903
[run#0] [resultset_traversal_time#02.sql] = 102815
[run#0] [execution_time#01.sql] = 12396
[run#0] [rewriting_time#02.sql] = 0
[run#0] [rewriting_time#00.sql] = 0
[run#0] [unfolding_time#03.sql] = 0
[run#0] [resultset_traversal_time#04.sql] = 245
[run#0] [unfolding_time#01.sql] = 0
[run#0] [rewriting_time#03.sql] = 0
[run#0] [execution_time#04.sql] = 72843
[run#0] [execution_time#02.sql] = 4009
[run#0] [unfolding_time#04.sql] = 0
