[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#5] [num_results#00.sql] = 2000
[run#5] [num_results#01.sql] = 8
[run#5] [num_results#03.sql] = 36
[run#5] [num_results#04.sql] = 1000
[run#5] [num_results#02.sql] = 778644
[run#5] [rewriting_time#04.sql] = 0
[run#5] [execution_time#00.sql] = 7438
[run#5] [mix_time#5] = 124822
[run#5] [resultset_traversal_time#00.sql] = 0
[run#5] [execution_time#03.sql] = 46
[run#5] [resultset_traversal_time#02.sql] = 97247
[run#5] [execution_time#01.sql] = 2571
[run#5] [rewriting_time#02.sql] = 0
[run#5] [rewriting_time#00.sql] = 0
[run#5] [unfolding_time#03.sql] = 0
[run#5] [resultset_traversal_time#04.sql] = 15
[run#5] [unfolding_time#01.sql] = 0
[run#5] [rewriting_time#03.sql] = 0
[run#5] [execution_time#04.sql] = 44
[run#5] [execution_time#02.sql] = 10456
[run#5] [unfolding_time#04.sql] = 0
[run#5] [resultset_traversal_time#01.sql] = 7005
[run#5] [rewriting_time#01.sql] = 0
[run#5] [resultset_traversal_time#03.sql] = 0
[run#5] [unfolding_time#00.sql] = 0
[run#5] [unfolding_time#02.sql] = 0
[run#4] [num_results#00.sql] = 2000
[run#4] [num_results#01.sql] = 12
[run#4] [num_results#03.sql] = 36
[run#4] [num_results#04.sql] = 1000
[run#4] [num_results#02.sql] = 778644
[run#4] [rewriting_time#04.sql] = 0
[run#4] [mix_time#4] = 127521
[run#4] [execution_time#00.sql] = 7407
[run#4] [resultset_traversal_time#00.sql] = 0
[run#4] [execution_time#03.sql] = 50
[run#4] [resultset_traversal_time#02.sql] = 99981
[run#4] [execution_time#01.sql] = 2553
[run#4] [rewriting_time#02.sql] = 0
[run#4] [rewriting_time#00.sql] = 0
[run#4] [unfolding_time#03.sql] = 0
[run#4] [resultset_traversal_time#04.sql] = 20
[run#4] [unfolding_time#01.sql] = 0
[run#4] [rewriting_time#03.sql] = 0
[run#4] [execution_time#04.sql] = 35
[run#4] [execution_time#02.sql] = 10433
[run#4] [unfolding_time#04.sql] = 0
[run#4] [resultset_traversal_time#01.sql] = 7041
[run#4] [rewriting_time#01.sql] = 0
[run#4] [resultset_traversal_time#03.sql] = 0
[run#4] [unfolding_time#00.sql] = 0
[run#4] [unfolding_time#02.sql] = 0
[run#7] [num_results#00.sql] = 2000
[run#7] [num_results#01.sql] = 196
[run#7] [num_results#03.sql] = 36
[run#7] [num_results#04.sql] = 1000
[run#7] [num_results#02.sql] = 778644
[run#7] [rewriting_time#04.sql] = 0
[run#7] [execution_time#00.sql] = 7426
[run#7] [resultset_traversal_time#00.sql] = 0
[run#7] [mix_time#7] = 124310
[run#7] [execution_time#03.sql] = 46
[run#7] [resultset_traversal_time#02.sql] = 96748
[run#7] [execution_time#01.sql] = 2568
[run#7] [rewriting_time#02.sql] = 0
[run#7] [rewriting_time#00.sql] = 0
[run#7] [unfolding_time#03.sql] = 0
[run#7] [resultset_traversal_time#04.sql] = 23
[run#7] [unfolding_time#01.sql] = 0
[run#7] [rewriting_time#03.sql] = 0
[run#7] [execution_time#04.sql] = 40
[run#7] [execution_time#02.sql] = 10487
[run#7] [unfolding_time#04.sql] = 0
[run#7] [resultset_traversal_time#01.sql] = 6972
[run#7] [rewriting_time#01.sql] = 0
[run#7] [resultset_traversal_time#03.sql] = 0
[run#7] [unfolding_time#00.sql] = 0
[run#7] [unfolding_time#02.sql] = 0
[run#6] [num_results#00.sql] = 2000
[run#6] [num_results#01.sql] = 12
[run#6] [num_results#03.sql] = 36
[run#6] [num_results#04.sql] = 1000
[run#6] [num_results#02.sql] = 778644
[run#6] [rewriting_time#04.sql] = 0
[run#6] [execution_time#00.sql] = 7414
[run#6] [resultset_traversal_time#00.sql] = 0
[run#6] [mix_time#6] = 125729
[run#6] [execution_time#03.sql] = 40
[run#6] [resultset_traversal_time#02.sql] = 98114
[run#6] [execution_time#01.sql] = 2556
[run#6] [rewriting_time#02.sql] = 0
[run#6] [rewriting_time#00.sql] = 0
[run#6] [unfolding_time#03.sql] = 0
[run#6] [resultset_traversal_time#04.sql] = 23
[run#6] [unfolding_time#01.sql] = 0
[run#6] [rewriting_time#03.sql] = 0
[run#6] [execution_time#04.sql] = 36
[run#6] [execution_time#02.sql] = 10504
[run#6] [unfolding_time#04.sql] = 0
[run#6] [resultset_traversal_time#01.sql] = 7040
[run#6] [rewriting_time#01.sql] = 0
[run#6] [resultset_traversal_time#03.sql] = 0
[run#6] [unfolding_time#00.sql] = 0
[run#6] [unfolding_time#02.sql] = 0
[run#1] [num_results#00.sql] = 2000
[run#1] [num_results#01.sql] = 12
[run#1] [num_results#03.sql] = 36
[run#1] [num_results#04.sql] = 1000
[run#1] [num_results#02.sql] = 778644
[run#1] [rewriting_time#04.sql] = 0
[run#1] [execution_time#00.sql] = 7446
[run#1] [resultset_traversal_time#00.sql] = 0
[run#1] [execution_time#03.sql] = 54
[run#1] [resultset_traversal_time#02.sql] = 103733
[run#1] [execution_time#01.sql] = 2545
[run#1] [rewriting_time#02.sql] = 0
[run#1] [rewriting_time#00.sql] = 0
[run#1] [unfolding_time#03.sql] = 0
[run#1] [resultset_traversal_time#04.sql] = 23
[run#1] [unfolding_time#01.sql] = 0
[run#1] [rewriting_time#03.sql] = 0
[run#1] [execution_time#04.sql] = 31
[run#1] [execution_time#02.sql] = 10563
[run#1] [unfolding_time#04.sql] = 0
[run#1] [resultset_traversal_time#01.sql] = 7032
[run#1] [rewriting_time#01.sql] = 0
[run#1] [resultset_traversal_time#03.sql] = 0
[run#1] [unfolding_time#00.sql] = 0
[run#1] [mix_time#1] = 131427
[run#1] [unfolding_time#02.sql] = 0
[run#0] [num_results#00.sql] = 2000
[run#0] [num_results#01.sql] = 33
[run#0] [num_results#03.sql] = 36
[run#0] [num_results#04.sql] = 1000
[run#0] [num_results#02.sql] = 778644
[run#0] [rewriting_time#04.sql] = 0
[run#0] [execution_time#00.sql] = 7413
[run#0] [resultset_traversal_time#00.sql] = 3
[run#0] [execution_time#03.sql] = 47
[run#0] [resultset_traversal_time#02.sql] = 115613
[run#0] [execution_time#01.sql] = 2558
[run#0] [rewriting_time#02.sql] = 0
[run#0] [rewriting_time#00.sql] = 0
[run#0] [unfolding_time#03.sql] = 0
[run#0] [resultset_traversal_time#04.sql] = 25
[run#0] [unfolding_time#01.sql] = 0
[run#0] [rewriting_time#03.sql] = 0
[run#0] [execution_time#04.sql] = 38
[run#0] [execution_time#02.sql] = 10574
[run#0] [unfolding_time#04.sql] = 0
